DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - GER. PRODUÇÃO;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - FERRAMENTARIA;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ALMOXARIFADO;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - QUALIDADE;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - MANUTENÇÃO;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - LOGÍSTICA;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - GER. PRODUÇÃO;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - FERRAMENTARIA;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ALMOXARIFADO;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - LABORATÓRIO;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - TI;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ENGENHARIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DESENVOLVIMENTO;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DIRETORIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DEP. PESSOAL;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - CONTROLADORIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - COMPRAS;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - COMERCIAL;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ADM;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - LABORATÓRIO;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - TI;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ENGENHARIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DESENVOLVIMENTO;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DIRETORIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DEP. PESSOAL;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - CONTROLADORIA;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - COMPRAS;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - COMERCIAL;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.05.0003;;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ADM;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS -BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS -PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS -MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS -ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS -MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - COMERCIAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS -COMPRAS.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - DIRETORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - TI.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS -  SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - ADM.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
31/08/2013;;3.2.01.01.0001;2.1.03.02.0004;;;PROV.  13º SALÁRIO REF. AO MÊS - ENGENHARIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - COMERCIAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - COMPRAS.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - DIRETORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - TI.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ADM.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ENGENHARIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - COMERCIAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - COMPRAS.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - DIRETORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - TI.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ADM.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
31/08/2013;;3.2.01.01.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ENGENHARIA.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - REPARO ÁGUA;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - REPARO ÁGUA.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - ACÚSTICA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - REPARO ÁGUA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - BETUME.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - EPP.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - ESPUMA.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - PARA SOL.;01;01;;;;;
31/08/2013;;3.1.01.02.0011;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - TAPETE.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0005;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0009;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - QUALIDADE.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
31/08/2013;;3.1.02.01.0006;2.1.03.02.0003;;;PROV. FGTS S/ FÉRIAS REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - COMERCIAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - COMPRAS.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - DIRETORIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - RH.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - TI.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - ADM.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
31/08/2013;;3.2.01.01.0010;2.1.03.02.0001;;;PROV. FÉRIAS REF. AO MÊS - ENGENHARIA.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - COMERCIAL.;01;01;;;;;
31/08/2013;;3.2.01.01.0014;2.1.03.02.0002;;;PROV. INSS S/ FÉRIAS REF. AO MÊS - COMPRAS.;01;01;;;;;
