DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
31/12/2013;;2.1.06.05.0001;2.2.01.05.0012;18119,09;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.1.05.01.0011;48486,58;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.05.01.0007;2.1.06.05.0001;133171,94;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0013;391616;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0014;170044,56;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0015;204455,16;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0016;914967,87;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0017;142041,65;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0009;2.2.01.05.0019;2935061,38;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0009;2.1.05.01.0006;206764,47;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0009;2.1.05.01.0014;9604,3;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0019;2.1.06.05.0001;560548,82;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0020;1218030,51;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0021;65022,88;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.2.01.05.0022;241108,22;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.1.06.05.0001;2.1.04.03.0007;175631,75;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0013;2.1.06.05.0001;163500,02;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0014;2.1.06.05.0001;70993,75;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0015;2.1.06.05.0001;85360,21;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0016;2.1.06.05.0001;368996,07;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0017;2.1.06.05.0001;59302,51;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
31/12/2013;;2.2.01.05.0018;2.1.06.05.0001;188789,73;;Valor ref. Regulariza‡Æo de concilia‡Æo de Parcelamentos ocorridos em 31/12/2013 ;01;01;;;;;
